0.63878479,0.528785069,0.543037212,1.11076708,0.959523265,0.938056801
0.63789501,0.528064755,0.542278694,1.1092429,0.958224046,0.936770362
0.637003411,0.527342952,0.541518625,1.10771557,0.956922134,0.935481273
0.636109996,0.526619663,0.540757007,1.10618512,0.955617535,0.934189539
0.635214769,0.525894892,0.539993845,1.10465154,0.954310255,0.932895166
0.634317733,0.52516864,0.539229142,1.10311484,0.953000299,0.931598159
0.633418892,0.524440912,0.538462901,1.10157502,0.951687672,0.930298523
0.632518251,0.523711709,0.537695124,1.1000321,0.950372381,0.928996264
0.631615812,0.522981036,0.536925816,1.09848609,0.949054431,0.927691388
0.63071158,0.522248896,0.536154979,1.09693697,0.947733827,0.9263839
0.629805558,0.52151529,0.535382618,1.09538478,0.946410575,0.925073805
0.62889775,0.520780224,0.534608734,1.0938295,0.94508468,0.92376111
0.627988161,0.520043699,0.533833331,1.09227115,0.943756148,0.922445819
0.627076793,0.519305719,0.533056414,1.09070973,0.942424985,0.921127937
0.626163651,0.518566287,0.532277984,1.08914525,0.941091196,0.919807472
0.625248739,0.517825406,0.531498045,1.08757771,0.939754787,0.918484428
0.62433206,0.517083079,0.530716601,1.08600713,0.938415764,0.91715881
0.623413618,0.516339309,0.529933655,1.08443351,0.937074132,0.915830625
0.622493417,0.5155941,0.52914921,1.08285686,0.935729897,0.914499878
0.621571461,0.514847455,0.528363269,1.08127718,0.934383064,0.913166575
0.620647755,0.514099376,0.527575837,1.07969447,0.93303364,0.91183072
0.619722301,0.513349868,0.526786915,1.07810876,0.93168163,0.910492321
0.618795104,0.512598932,0.525996509,1.07652003,0.93032704,0.909151382
0.617866167,0.511846573,0.52520462,1.07492831,0.928969875,0.90780791
0.616935495,0.511092794,0.524411252,1.07333359,0.927610141,0.90646191
0.616003092,0.510337597,0.523616409,1.07173588,0.926247845,0.905113387
0.615068961,0.509580987,0.522820094,1.07013519,0.924882991,0.903762348
0.614133106,0.508822965,0.522022311,1.06853154,0.923515586,0.902408797
0.613195532,0.508063537,0.521223062,1.06692491,0.922145636,0.901052742
0.612256242,0.507302703,0.520422352,1.06531532,0.920773146,0.899694187
0.611315241,0.506540469,0.519620183,1.06370278,0.919398122,0.898333139
0.610372532,0.505776837,0.51881656,1.0620873,0.91802057,0.896969603
0.609428119,0.50501181,0.518011485,1.06046887,0.916640495,0.895603585
0.608482007,0.504245392,0.517204962,1.05884751,0.915257905,0.89423509
0.607534199,0.503477587,0.516396995,1.05722323,0.913872804,0.892864126
0.6065847,0.502708396,0.515587586,1.05559603,0.912485199,0.891490696
0.605633513,0.501937824,0.51477674,1.05396591,0.911095096,0.890114808
0.604680642,0.501165874,0.51396446,1.0523329,0.909702499,0.888736468
0.603726093,0.500392549,0.513150749,1.05069698,0.908307417,0.88735568
0.602769867,0.499617852,0.512335611,1.04905817,0.906909853,0.885972452
0.601811971,0.498841787,0.51151905,1.04741648,0.905509815,0.884586788
0.600852407,0.498064358,0.510701068,1.04577191,0.904107308,0.883198695
0.599891181,0.497285567,0.50988167,1.04412447,0.902702339,0.881808179
0.598928295,0.496505417,0.509060858,1.04247417,0.901294913,0.880415245
0.597963754,0.495723913,0.508238637,1.04082102,0.899885036,0.8790199
0.596997563,0.494941058,0.50741501,1.03916501,0.898472715,0.87762215
0.596029725,0.494156854,0.506589981,1.03750616,0.897057955,0.876222001
0.595060245,0.493371305,0.505763552,1.03584448,0.895640763,0.874819458
0.594089126,0.492584416,0.504935728,1.03417997,0.894221144,0.873414527
0.593116373,0.491796188,0.504106512,1.03251264,0.892799105,0.872007216
0.59214199,0.491006625,0.503275909,1.0308425,0.891374652,0.870597529
0.591165982,0.490215732,0.50244392,1.02916955,0.889947791,0.869185472
0.590188352,0.48942351,0.50161055,1.0274938,0.888518528,0.867771053
0.589209104,0.488629965,0.500775803,1.02581526,0.88708687,0.866354276
0.588228243,0.487835098,0.499939683,1.02413394,0.885652821,0.864935149
0.587245773,0.487038914,0.499102191,1.02244983,0.88421639,0.863513676
0.586261699,0.486241416,0.498263334,1.02076296,0.882777581,0.862089865
0.585276024,0.485442607,0.497423113,1.01907333,0.881336401,0.860663721
0.584288752,0.484642491,0.496581533,1.01738094,0.879892857,0.859235251
0.583299889,0.483841071,0.495738598,1.0156858,0.878446954,0.85780446
0.582309438,0.483038352,0.49489431,1.01398792,0.876998699,0.856371355
0.581317403,0.482234335,0.494048674,1.01228731,0.875548098,0.854935942
0.580323789,0.481429025,0.493201694,1.01058397,0.874095157,0.853498227
0.5793286,0.480622425,0.492353372,1.00887791,0.872639882,0.852058217
0.578331841,0.479814539,0.491503713,1.00716914,0.871182281,0.850615917
0.577333515,0.479005371,0.490652721,1.00545767,0.869722358,0.849171334
0.576333627,0.478194923,0.489800398,1.0037435,0.868260121,0.847724475
0.575332182,0.477383199,0.488946749,1.00202664,0.866795576,0.846275345
0.574329183,0.476570203,0.488091778,1.0003071,0.865328729,0.84482395
0.573324635,0.475755939,0.487235489,0.998584883,0.863859587,0.843370298
0.572318542,0.474940409,0.486377884,0.996859999,0.862388155,0.841914393
0.57131091,0.474123618,0.485518968,0.995132457,0.860914441,0.840456244
0.570301741,0.473305568,0.484658744,0.993402262,0.859438451,0.838995855
