0.653141305,0.524754237,0.546370343,1.12506109,0.951774521,0.944388266
0.652301613,0.524009368,0.545629659,1.12358968,0.950432129,0.94312845
0.651460133,0.523262984,0.544887436,1.12211517,0.949086998,0.941865997
0.650616868,0.522515086,0.544143675,1.12063755,0.947739133,0.940600912
0.649771822,0.521765679,0.54339838,1.11915684,0.94638854,0.9393332
0.648924997,0.521014765,0.542651554,1.11767304,0.945035225,0.938062866
0.648076399,0.520262347,0.541903201,1.11618615,0.943679192,0.936789915
0.647226029,0.519508429,0.541153323,1.11469619,0.942320447,0.935514352
0.646373893,0.518753014,0.540401923,1.11320315,0.940958997,0.934236184
0.645519992,0.517996104,0.539649005,1.11170705,0.939594847,0.932955415
0.644664332,0.517237703,0.538894572,1.11020788,0.938228002,0.93167205
0.643806914,0.516477814,0.538138626,1.10870567,0.936858467,0.930386095
0.642947744,0.515716441,0.537381171,1.10720041,0.93548625,0.929097556
0.642086824,0.514953585,0.536622211,1.1056921,0.934111355,0.927806436
0.641224159,0.514189251,0.535861747,1.10418076,0.932733788,0.926512743
0.640359751,0.513423442,0.535099785,1.1026664,0.931353554,0.925216481
0.639493604,0.512656161,0.534336325,1.10114901,0.92997066,0.923917655
0.638625722,0.51188741,0.533571373,1.09962861,0.928585111,0.922616272
0.637756109,0.511117194,0.532804931,1.09810519,0.927196914,0.921312336
0.636884768,0.510345515,0.532037002,1.09657878,0.925806072,0.920005852
0.636011702,0.509572376,0.531267589,1.09504936,0.924412594,0.918696827
0.635136916,0.508797782,0.530496696,1.09351696,0.923016483,0.917385266
0.634260413,0.508021734,0.529724326,1.09198157,0.921617747,0.916071174
0.633382197,0.507244237,0.528950481,1.09044321,0.92021639,0.914754556
0.632502271,0.506465294,0.528175167,1.08890187,0.918812419,0.913435419
0.631620639,0.505684907,0.527398384,1.08735757,0.91740584,0.912113767
0.630737305,0.50490308,0.526620138,1.08581032,0.915996658,0.910789607
0.629852273,0.504119816,0.525840431,1.08426011,0.914584879,0.909462943
0.628965546,0.503335119,0.525059266,1.08270695,0.913170509,0.908133782
0.628077127,0.502548991,0.524276646,1.08115086,0.911753555,0.906802128
0.627187021,0.501761437,0.523492576,1.07959183,0.910334021,0.905467987
0.626295231,0.500972459,0.522707058,1.07802988,0.908911915,0.904131366
0.625401762,0.500182061,0.521920095,1.076465,0.907487241,0.902792269
0.624506616,0.499390246,0.521131691,1.07489722,0.906060006,0.901450702
0.623609798,0.498597017,0.52034185,1.07332653,0.904630215,0.900106671
0.622711311,0.497802378,0.519550574,1.07175294,0.903197876,0.898760181
0.62181116,0.497006331,0.518757866,1.07017646,0.901762993,0.897411238
0.620909347,0.496208881,0.517963731,1.06859709,0.900325572,0.896059848
0.620005877,0.495410031,0.517168171,1.06701484,0.898885621,0.894706017
0.619100753,0.494609784,0.51637119,1.06542971,0.897443144,0.893349749
0.61819398,0.493808143,0.515572792,1.06384173,0.895998148,0.891991051
0.61728556,0.493005112,0.514772978,1.06225088,0.894550639,0.890629929
0.616375499,0.492200693,0.513971754,1.06065718,0.893100623,0.889266387
0.6154638,0.491394892,0.513169122,1.05906063,0.891648106,0.887900433
0.614550466,0.49058771,0.512365086,1.05746124,0.890193095,0.886532071
0.613635501,0.489779151,0.511559649,1.05585902,0.888735594,0.885161308
0.61271891,0.48896922,0.510752815,1.05425397,0.887275611,0.883788149
