0.651058615,0.525994996,0.545358302,1.12311382,0.953757071,0.943268454
0.65025075,0.525236738,0.544628203,1.1216747,0.952391147,0.942024552
0.649441134,0.524476948,0.543896576,1.1202325,0.951022456,0.94077803
0.64862977,0.523715629,0.543163426,1.11878724,0.949651002,0.939528895
0.647816663,0.522952784,0.542428755,1.11733892,0.948276791,0.938277151
0.647001814,0.522188416,0.541692565,1.11588755,0.94689983,0.937022804
0.646185228,0.521422529,0.540954861,1.11443313,0.945520124,0.935765859
0.645366909,0.520655125,0.540215645,1.11297567,0.944137677,0.93450632
0.644546858,0.519886207,0.53947492,1.11151517,0.942752497,0.933244193
0.64372508,0.519115779,0.538732689,1.11005164,0.941364588,0.931979484
0.642901578,0.518343844,0.537988955,1.10858509,0.939973956,0.930712196
0.642076356,0.517570405,0.537243721,1.10711553,0.938580608,0.929442337
0.641249416,0.516795465,0.536496991,1.10564295,0.937184548,0.92816991
0.640420763,0.516019027,0.535748767,1.10416736,0.935785782,0.926894921
0.639590399,0.515241095,0.534999052,1.10268878,0.934384316,0.925617375
0.638758328,0.514461672,0.534247851,1.1012072,0.932980156,0.924337278
0.637924554,0.51368076,0.533495165,1.09972264,0.931573308,0.923054634
0.63708908,0.512898363,0.532740997,1.0982351,0.930163777,0.92176945
0.63625191,0.512114485,0.531985352,1.09674458,0.928751569,0.920481729
0.635413046,0.511329128,0.531228231,1.09525109,0.92733669,0.919191479
0.634572493,0.510542296,0.530469639,1.09375464,0.925919146,0.917898703
0.633730253,0.509753992,0.529709578,1.09225523,0.924498942,0.916603407
0.632886331,0.50896422,0.528948051,1.09075288,0.923076085,0.915305597
0.63204073,0.508172981,0.528185062,1.08924758,0.921650579,0.914005278
0.631193453,0.507380281,0.527420614,1.08773934,0.920222432,0.912702455
0.630344504,0.506586121,0.526654709,1.08622817,0.918791649,0.911397134
0.629493886,0.505790506,0.525887352,1.08471407,0.917358236,0.91008932
0.628641603,0.504993438,0.525118545,1.08319706,0.915922198,0.908779018
0.627787658,0.504194921,0.524348292,1.08167713,0.914483542,0.907466234
0.626932056,0.503394959,0.523576595,1.0801543,0.913042274,0.906150974
0.626074799,0.502593553,0.522803457,1.07862856,0.911598399,0.904833242
0.625215891,0.501790709,0.522028883,1.07709994,0.910151924,0.903513044
0.624355335,0.500986428,0.521252876,1.07556842,0.908702854,0.902190386
0.623493136,0.500180715,0.520475437,1.07403402,0.907251196,0.900865274
0.622629297,0.499373573,0.519696572,1.07249675,0.905796955,0.899537712
0.621763821,0.498565005,0.518916283,1.07095661,0.904340137,0.898207706
0.620896712,0.497755014,0.518134572,1.06941361,0.90288075,0.896875261
0.620027974,0.496943604,0.517351445,1.06786776,0.901418797,0.895540384
0.61915761,0.496130778,0.516566903,1.06631905,0.899954287,0.89420308
0.618285624,0.49531654,0.51578095,1.0647675,0.898487224,0.892863354
0.617412019,0.494500893,0.514993589,1.06321311,0.897017615,0.891521211
0.616536799,0.49368384,0.514204824,1.0616559,0.895545466,0.890176658
0.615659968,0.492865384,0.513414658,1.06009586,0.894070783,0.888829701
0.61478153,0.49204553,0.512623094,1.05853301,0.892593572,0.887480344
0.613901488,0.49122428,0.511830136,1.05696734,0.891113839,0.886128593
0.613019846,0.490401639,0.511035786,1.05539887,0.889631591,0.884774454
0.612136607,0.489577609,0.510240049,1.0538276,0.888146833,0.883417932
0.611251775,0.488752193,0.509442927,1.05225355,0.886659572,0.882059034
0.610365354,0.487925396,0.508644424,1.0506767,0.885169814,0.880697765
0.609477348,0.48709722,0.507844543,1.04909708,0.883677566,0.87933413
0.60858776,0.48626767,0.507043287,1.04751469,0.882182832,0.877968136
0.607696594,0.485436749,0.506240661,1.04592954,0.880685621,0.876599787
