0.121313768,0.151099144,0.182120753,0.214431147,0.24761366,0.281589136,0.316295286,0.351682432,0.387710614,0.42434753,0.461567043,0.499348065,0.537673713,0.582505932,0.63540783,0.690934014,0.749094665,0.809902047,0.873370512,0.9395165,1.00835855,1.07991729,1.15421548,1.231278,1.3111319,1.39380641,1.47933297,1.5677453,1.65907945,1.75337382,1.85066927,1.9510092,2.05443959,2.16100916,2.27076942,2.38377481
0.119450405,0.148794599,0.179358395,0.211192019,0.243887228,0.277365903,0.311566544,0.346440077,0.381947003,0.418055365,0.454739285,0.491977858,0.52975432,0.573930696,0.626050386,0.680761474,0.738074159,0.798000664,0.86055524,0.925754167,0.993615767,1.06416041,1.13741052,1.21339061,1.2921273,1.37364934,1.45798764,1.54517533,1.6352478,1.72824278,1.82420038,1.92316315,2.02517624,2.13028741,2.23854717,2.35000893
0.117551822,0.146446353,0.176543523,0.207891197,0.240089697,0.273061964,0.306747304,0.341097258,0.376072797,0.411642321,0.447780213,0.484465757,0.521682311,0.565190164,0.616512599,0.670392858,0.726841159,0.785869679,0.847492564,0.911725934,0.97858789,1.04809853,1.12027995,1.19515628,1.2727537,1.35310046,1.43622695,1.5221657,1.61095144,1.70262118,1.79721427,1.89477245,1.99533996,2.09896361,2.20569293,2.3155802
0.115618764,0.14405533,0.173677242,0.204529976,0.236222559,0.268679012,0.301839459,0.335656073,0.370090304,0.405110915,0.440692558,0.476814709,0.513460854,0.556287767,0.606798213,0.659832236,0.715400071,0.773513849,0.834187609,0.897437303,0.96328081,1.03173795,1.10283047,1.17658214,1.25301867,1.33216783,1.41405945,1.49872543,1.58619987,1.67651905,1.76972152,1.86584821,1.96494243,2.06705005,2.17221954,2.28050211
0.113651997,0.141622476,0.170760686,0.201109687,0.232287343,0.264218776,0.296844947,0.330118671,0.364001885,0.398463725,0.433479118,0.469027734,0.505093192,0.547227017,0.596911059,0.649083774,0.703755409,0.76093805,0.820645623,0.882893911,0.947700565,1.01508511,1.08506899,1.15767552,1.23293001,1.3108597,1.39149385,1.47486377,1.56100285,1.64994666,1.74173297,1.83640181,1.93399562,2.03455927,2.13814019,2.24478846
0.111652303,0.139148757,0.167795015,0.197631688,0.228285613,0.25968303,0.291765753,0.32448725,0.357809957,0.391703389,0.426142754,0.461107922,0.496582645,0.538011507,0.586855061,0.638151736,0.691911794,0.748147269,0.806871976,0.868101524,0.931853331,0.998146637,1.06700252,1.13844393,1.21249567,1.2891845,1.3685391,1.45059015,1.53537036,1.62291455,1.71325967,1.80644492,1.90251178,2.00150414,2.10346835,2.20845338
0.109620484,0.136635165,0.164781413,0.194097369,0.224218967,0.255073585,0.286603905,0.318764059,0.351516994,0.384832608,0.418686395,0.453058433,0.487932609,0.528644916,0.576634231,0.627040483,0.679873949,0.73514661,0.792872164,0.853066043,0.915745429,0.980929266,1.04863828,1.11889501,1.1917238,1.26715088,1.34520435,1.42591425,1.50931261,1.59543347,1.68431298,1.77598946,1.87050344,1.9678978,2.06821783,2.17151131
0.107557356,0.13408271,0.161721095,0.190508154,0.220089041,0.250392294,0.281361477,0.312951399,0.345125522,0.377854139,0.411113036,0.444882498,0.479146556,0.519131002,0.566252671,0.615754476,0.667646707,0.72194129,0.778651803,0.8377935,0.899383319,0.963439907,1.02998363,1.09903661,1.17062272,1.24476766,1.32149894,1.40084595,1.48284002,1.56751442,1.65490448,1.74504761,1.8379834,1.93375371,2.03240271,2.13397705
0.105463757,0.131492426,0.158615299,0.186865493,0.215897506,0.245641051,0.27604059,0.307051618,0.338638125,0.370770803,0.403425735,0.43658342,0.470228033,0.509473607,0.555714574,0.604298272,0.655235005,0.708536639,0.764216634,0.822290058,0.882773604,0.945685615,1.01104609,1.07887673,1.14920094,1.22204386,1.29743242,1.37539536,1.45596326,1.53916865,1.62504601,1.71363183,1.80496476,1.89908559,1.99603741,2.09586567
0.103340541,0.128865371,0.15546529,0.183170871,0.211646068,0.24082179,0.270643409,0.301067117,0.332057442,0.36358548,0.395627617,0.428164572,0.461180665,0.499676656,0.54502422,0.592676526,0.642643884,0.694938104,0.74957252,0.806562013,0.865923029,0.927673598,0.991833356,1.05842357,1.12746715,1.19898871,1.27301456,1.34957278,1.42869324,1.51040765,1.59474966,1.68175486,1.77146089,1.8639075,1.95913666,2.05719262
0.10118858,0.126202621,0.152272361,0.179425803,0.207336471,0.235936486,0.265172144,0.295000347,0.325386165,0.35630111,0.387721874,0.419629398,0.452008151,0.489744153,0.534185983,0.58089399,0.629878494,0.681151244,0.734725448,0.790615795,0.848838479,0.909411215,0.972353266,1.03768546,1.10543023,1.17561161,1.24825532,1.32338876,1.40104106,1.48124315,1.5640278,1.64942968,1.73748544,1.82823377,1.92171549,2.01797365
0.099008763,0.123505277,0.149037831,0.175631834,0.202970492,0.230987153,0.25962905,0.288853807,0.318627045,0.348920694,0.37971176,0.410981411,0.442714268,0.479680189,0.523204323,0.568955514,0.616944088,0.667181733,0.719681526,0.774457964,0.831526981,0.890905977,0.952613832,1.01667094,1.08309922,1.15192217,1.22316488,1.29685405,1.37301809,1.45168712,1.53289303,1.61666956,1.70305235,1.79207902,1.88378923,1.97822483
0.096801998,0.120774462,0.145763044,0.171790542,0.198549945,0.225975847,0.254016431,0.28263005,0.311782885,0.341447293,0.371600598,0.402224197,0.433302867,0.469488933,0.512083792,0.556866047,0.603846028,0.65303536,0.704446988,0.758095212,0.813995705,0.872165544,0.932623226,0.995388697,1.06048338,1.12793019,1.19775359,1.26997961,1.3446359,1.42175176,1.5013582,1.58348802,1.66817583,1.75545817,1.84537355,1.93796255
0.094569211,0.11801132,0.142449371,0.167903535,0.19407668,0.220904663,0.248336631,0.276331675,0.304856545,0.333884029,0.363391775,0.393361411,0.423777877,0.459174639,0.500829032,0.544630633,0.590589779,0.638718027,0.689028189,0.741534364,0.796251961,0.853197729,0.912389778,0.973847602,1.03759211,1.10364565,1.17203205,1.24277664,1.31590631,1.39144953,1.46943644,1.54989885,1.63287038,1.71838645,1.80648439,1.89720355
0.092311346,0.115217017,0.139098211,0.163972451,0.189552583,0.215775739,0.242592044,0.269961336,0.297850941,0.326234084,0.355088742,0.384396781,0.4141433,0.448741642,0.489444772,0.532254416,0.577180912,0.624235751,0.673431607,0.724782376,0.778303201,0.834010497,0.891921982,0.952056694,1.01443503,1.07907875,1.14601104,1.21525653,1.28684135,1.36079313,1.4371411,1.51591613,1.59715078,1.68087936,1.76713804,1.85596487
0.090029363,0.112392742,0.135710989,0.159998961,0.184979574,0.210591252,0.236785105,0.263521733,0.290769041,0.3185007,0.346695019,0.375334103,0.404403218,0.438194361,0.477935835,0.519742635,0.563625105,0.609594662,0.657663843,0.707846338,0.760157017,0.814611963,0.871228492,0.930025184,0.991021908,1.05423985,1.11970154,1.18743091,1.25745329,1.32979548,1.40448582,1.48155419,1.56103209,1.64295273,1.72735106,1.81426388
0.087724241,0.109539705,0.132289154,0.155984766,0.18035961,0.205353418,0.230918299,0.257015618,0.283613872,0.31068718,0.338214188,0.366177245,0.394561786,0.427537294,0.46630713,0.507100631,0.54992814,0.594801006,0.641731623,0.69073347,0.741821145,0.795010391,0.850318123,0.907762454,0.967362726,1.02913953,1.09311476,1.1593116,1.22775462,1.29846978,1.37148447,1.44682761,1.52452964,1.60462264,1.68714035,1.77211829
0.085396978,0.10665914,0.128834186,0.151931598,0.175694684,0.200064497,0.224994153,0.250445794,0.276388514,0.302796886,0.329649898,0.356930147,0.384623235,0.416775025,0.454563657,0.494333837,0.536095907,0.579861142,0.625641792,0.673451125,0.723303462,0.775214201,0.829199852,0.88527806,0.943467631,1.00378857,1.06626208,1.13091067,1.19775808,1.26682943,1.33815119,1.41175127,1.48765907,1.5659055,1.64652311,1.72954611
0.083048589,0.103752301,0.125347586,0.14784122,0.170986823,0.194726785,0.21901524,0.243815114,0.269096103,0.294833242,0.321005864,0.347596816,0.374591874,0.405912217,0.442710506,0.481447787,0.5221344,0.564781542,0.60940132,0.656006788,0.704611983,0.75523196,0.807882817,0.862581725,0.919346954,0.978197901,1.03915512,1.10224037,1.16747661,1.23488809,1.30450035,1.3763403,1.45043626,1.52681801,1.60551685,1.68656569
0.080680105,0.100820465,0.121830886,0.143715426,0.166238093,0.189342622,0.212984179,0.23712648,0.261739831,0.286799732,0.312285865,0.338181333,0.364472086,0.394953616,0.430752858,0.468448112,0.508049718,0.549568795,0.593017302,0.638408074,0.685754868,0.735072388,0.786376317,0.839683349,0.89501121,0.952378694,1.01180568,1.07331319,1.1369234,1.20265966,1.2705466,1.3406101,1.41287741,1.48737715,1.56413938,1.6431957
0.078292578,0.097864931,0.118285643,0.139556042,0.161450592,0.183914388,0.206903633,0.230382844,0.254322943,0.278699899,0.303493747,0.328687848,0.35426833,0.383904053,0.41869598,0.45534054,0.493848067,0.534229601,0.576496951,0.620662734,0.666740418,0.714744355,0.764689812,0.816592999,0.870471097,0.926342288,0.984225781,1.04414185,1.10611185,1.17015829,1.23630482,1.30457634,1.37499898,1.4476002,1.52240883,1.59945513
0.075887076,0.09488702,0.114713439,0.135364923,0.156626456,0.178444502,0.200776312,0.223587211,0.246848741,0.270537346,0.29463342,0.319120583,0.343985142,0.372768437,0.406545232,0.442130897,0.479535758,0.518770776,0.559847607,0.602778646,0.647577072,0.694256882,0.742832922,0.793320915,0.845737493,0.900100221,0.956427629,1.01473924,1.07505561,1.13739835,1.20179017,1.26825494,1.3368177,1.40750474,1.48034363,1.5553633
0.073464684,0.091888075,0.111115885,0.131143958,0.151767856,0.172935424,0.19460497,0.216742633,0.239320581,0.26231574,0.28570886,0.309483828,0.333627133,0.361551761,0.394306063,0.428825105,0.465119208,0.50319925,0.543076731,0.584763824,0.628273415,0.673619144,0.72081543,0.76987751,0.820821459,0.873664225,0.928423652,0.985118514,1.04376854,1.10439447,1.16701805,1.23166212,1.29835061,1.36710864,1.43796253,1.51093985
0.071026508,0.088869461,0.107494615,0.126895063,0.146876997,0.167389654,0.188392407,0.209852214,0.231741877,0.254038803,0.276724109,0.299781946,0.323198989,0.3502591,0.381984009,0.415429186,0.450604939,0.487522064,0.526191906,0.56662641,0.60883817,0.652840461,0.698647279,0.746273365,0.795734239,0.847046224,0.900226476,0.955293014,1.01226475,1.07116151,1.13200411,1.19481433,1.25961501,1.32643008,1.39528458,1.46620475
0.068573667,0.085832566,0.103851293,0.12262019,0.141956124,0.161809734,0.182141468,0.202919108,0.224116094,0.245710321,0.267683273,0.29001937,0.312705474,0.338895613,0.3695847,0.401949256,0.435999578,0.471746377,0.509200839,0.548374682,0.589280201,0.63193031,0.676338572,0.722519236,0.770487258,0.820258335,0.871848932,0.925276307,0.980558544,1.03771458,1.09676426,1.15772832,1.22062849,1.2854875,1.35232914,1.42117828
0.066107303,0.082778797,0.100187608,0.118321316,0.137007512,0.156198246,0.175855042,0.195946519,0.216446755,0.237334138,0.258590524,0.280200603,0.302151426,0.327466537,0.357113852,0.38839153,0.421309859,0.45587946,0.49211136,0.530017046,0.569608515,0.610898314,0.653899575,0.698626047,0.745092122,0.793312869,0.843304056,0.895082177,0.948664487,1.00406902,1.06131465,1.12042108,1.18140891,1.24429967,1.30911588,1.37588106
