0.083071794,0.108661762,0.136297038,0.165797752,0.1970202,0.229846543,0.2641782,0.299931386,0.337033964,0.37542316,0.415043843,0.45584722,0.497789805,0.540832614,0.584940506,0.630081652,0.676227096,0.72335039,0.777046743,0.838862028,0.903711726,0.970630623,1.04069599,1.11396085,1.19048213,1.27032083,1.35354227,1.44021633,1.53041767,1.62422607,1.72172668,1.82301042,1.92817429,2.0373218,2.15056341,2.268017
0.081903332,0.107144643,0.134406644,0.163512018,0.194319085,0.226711652,0.260592504,0.295879003,0.332499992,0.370393541,0.40950525,0.449786967,0.491195771,0.533693177,0.577244488,0.621818273,0.667385934,0.713921342,0.76692908,0.827929774,0.891920997,0.957958569,1.02709625,1.09938588,1.17488314,1.25364766,1.33574333,1.42123845,1.51020605,1.60272413,1.69887596,1.79875044,1.9024424,2.01005307,2.12169045,2.2374698
0.080711856,0.105597536,0.132478764,0.161180826,0.191564105,0.223514087,0.256934949,0.291745226,0.327874759,0.365262476,0.403854728,0.443604014,0.484467989,0.526408679,0.56939184,0.613386447,0.658364266,0.704299497,0.756604423,0.816773959,0.879889289,0.945027606,1.01321878,1.08451346,1.15896602,1.23663475,1.31758203,1.40187462,1.48958385,1.58078592,1.67556219,1.77399949,1.87619049,1.98223407,2.09223573,2.20630808
0.079497833,0.104021047,0.130514152,0.158805086,0.188756335,0.220255097,0.253206965,0.287531668,0.323160068,0.360031968,0.39809448,0.43730077,0.477609082,0.518981959,0.561385621,0.604789458,0.649165605,0.6944886,0.746076792,0.805398928,0.867621288,0.931842772,0.999068981,1.06934936,1.14273697,1.21928871,1.29906546,1.38213239,1.4685591,1.55841999,1.65179445,1.74876724,1.8494288,1.95387565,2.06221074,2.17454399
0.07826174,0.102415795,0.128513579,0.156385731,0.185896879,0.216935959,0.249410012,0.283239983,0.318357768,0.354704066,0.392226764,0.430879706,0.470621735,0.511415924,0.553228965,0.596030669,0.639793551,0.68449249,0.735350303,0.793809128,0.85512179,0.918409222,0.984652396,1.05389952,1.12620234,1.20161633,1.28020087,1.36201947,1.44714004,1.53563509,1.62758205,1.72306356,1.82216782,1.92498891,2.03162725,2.14218999
0.077004067,0.100782415,0.126477837,0.153923717,0.182986863,0.213557984,0.245545589,0.278871861,0.313469752,0.349280869,0.386253889,0.424343348,0.463508698,0.503713551,0.544925079,0.587113524,0.630251787,0.674315094,0.72442917,0.782009114,0.842395709,0.904732236,0.969974686,1.03817002,1.10936864,1.18362457,1.26099566,1.34154378,1.42533508,1.51244018,1.60293451,1.69689858,1.79441827,1.89558524,2.00049731,2.10925882
0.075725311,0.099121555,0.124407732,0.151420021,0.180027444,0.210122511,0.241615227,0.274429032,0.308497954,0.343764522,0.380178219,0.417694282,0.456272783,0.495877884,0.536477246,0.578041547,0.620544082,0.663960431,0.713317707,0.770003547,0.82944807,0.890817217,0.955041651,1.02216706,1.0922425,1.16532053,1.24145743,1.32071342,1.40315285,1.48884445,1.5778616,1.67028264,1.76619114,1.86567628,1.96883323,2.07576353
0.074425986,0.097433879,0.122304092,0.148875642,0.1770198,0.206630909,0.237620491,0.269913267,0.303444354,0.338157223,0.374002171,0.410935152,0.448916868,0.487912038,0.527888821,0.568818341,0.61067429,0.653432611,0.702020324,0.757797191,0.816284013,0.876669688,0.939859218,1.00589701,1.07483073,1.14671148,1.22159395,1.29953667,1.38060217,1.46485726,1.55237327,1.64322633,1.73749765,1.83527393,1.93664763,2.04171745
0.073106613,0.095720065,0.120167761,0.1462916,0.173965138,0.203084578,0.233562983,0.265326374,0.298310976,0.332461214,0.367728215,0.404068661,0.441443892,0.479819196,0.519163236,0.559447588,0.600646352,0.642735835,0.690541528,0.745394917,0.802908792,0.862295295,0.924433448,0.989366357,1.05714029,1.12780485,1.20141314,1.27802197,1.35769204,1.44048821,1.52647972,1.61574047,1.7083493,1.80439035,1.90395339,2.00713421
0.071767727,0.093980805,0.117999603,0.143668939,0.170864691,0.199484947,0.229444337,0.2606702,0.293099885,0.326678788,0.361358876,0.39709757,0.43385686,0.471602608,0.510303994,0.549933051,0.590464292,0.631874396,0.678885924,0.732801701,0.789327775,0.847699809,0.908770532,0.972581735,1.03917828,1.10860824,1.18092312,1.25617798,1.33443168,1.4157471,1.50019136,1.58783611,1.67875779,1.77303797,1.87076366,1.97202775
0.070409871,0.092216808,0.115800497,0.141008724,0.167719716,0.195833477,0.225266223,0.255946632,0.287813193,0.320812285,0.354896731,0.390024699,0.426158838,0.463265597,0.501314675,0.540278572,0.580132221,0.620852677,0.667058216,0.720022626,0.775546442,0.832889119,0.892876793,0.955549924,1.02095194,1.0891294,1.16013215,1.23401352,1.31083048,1.39064392,1.47351882,1.55952454,1.64873511,1.74122947,1.8370919,1.93641228
0.069033602,0.090428794,0.113571344,0.138312041,0.164531499,0.192131658,0.221030346,0.251157596,0.282453054,0.314864095,0.34834441,0.382852924,0.418352958,0.454811551,0.492198932,0.530488074,0.569654334,0.609675152,0.655063204,0.707062879,0.761570388,0.81786924,0.876758685,0.938277839,1.00246869,1.06937624,1.1390487,1.2115376,1.28689804,1.36518888,1.44647294,1.53081729,1.61829347,1.70897782,1.8029518,1.90030231
0.067639487,0.0886175,0.11131306,0.135580001,0.161301348,0.18838101,0.216738444,0.246305056,0.277021665,0.308836655,0.341704597,0.375585184,0.410442413,0.446243929,0.482960493,0.520565558,0.559034912,0.598346386,0.642905787,0.693927752,0.747405322,0.802646306,0.860422792,0.920772538,0.983736072,1.04935684,1.11768137,1.18875941,1.26264415,1.3393924,1.4190648,1.5017261,1.58744535,1.67629623,1.76835737,1.86371265
0.066228106,0.086783678,0.109026582,0.132813733,0.158030602,0.184583085,0.21239229,0.241391016,0.271521268,0.302732452,0.334980029,0.368224471,0.402430463,0.437566257,0.473603158,0.510515104,0.548278322,0.586871034,0.630590959,0.680622644,0.733057066,0.787226575,0.843875831,0.903041219,0.964761796,1.02907943,1.09603896,1.16568832,1.23807879,1.3132651,1.3913057,1.47226297,1.55620346,1.64319818,1.73332289,1.8266584
0.064800047,0.084928092,0.106712863,0.130014391,0.154720621,0.180739462,0.207993693,0.236417519,0.265954147,0.29655402,0.328173497,0.36077384,0.394320428,0.428782131,0.464130803,0.500340875,0.537389014,0.575253844,0.618123816,0.667153058,0.718531557,0.771616427,0.827124648,0.88509122,0.945553715,1.00855241,1.07413043,1.14233391,1.21321215,1.28681781,1.36320713,1.44244011,1.52458077,1.6096974,1.69786289,1.78915497
